authorId,name,url
70398335,M. Grzesiak,
145702208,G. Franceschi,
144867459,M. Cafaro,
50980442,E. Schreiber,
47734794,A. Heinzel,
38920360,M. Peichl,
144542161,M. Engel,
2239599574,Werner Wiesbeck,
1384179681,Immanuel Zion Ramdinthara,
2286714500,Dr. P Shanthi Bala,
71663535,Shichao Jin,
50087485,Yanjun Su,
7363734,Fangfang Wu,
17696878,Shuxin Pang,
145369990,Shang Gao,
51129003,T. Hu,
2108457924,Jin Liu,
153683053,Q. Guo,
1721408,F. Rango,
27335189,Giuseppe Potrino,
1805281,M. Tropea,
9292304,A. Santamaria,
1886151,P. Fazio,
113027369,V. Pino,
144750072,J. Wren,
2630168,R. J. Doerksen,
2229308,Inimary T. Toby,
1681593,B. Nanduri,
2064660,R. Homayouni,
3199031,Prashanti Manda,
4514610,S. Thakkar,
2834319,R. Sudhesh,
2380893890,V. Nagalakshmi,
71757339,A. Amirthasaravanan,
148053725,S. Gulati,
32053577,S. Martin,
143780474,S. Nozaki,
40131559,A. Barnes,
144515119,I. Soto,
15316637,V. Eory,
31994941,B. Beck,
77736437,A. Balafoutis,
144943521,B. Sánchez,
3470358,J. Vangeyte,
15315211,S. Fountas,
100735411,T. V. D. Wal,
1401285432,M. Gómez-Barbero,
134398428,Maryam Gharehbeigloo,
152400386,S. Dehyouri,
34643739,A. Zand,
11425569,J. W. Allwood,
2118002607,Yun Xu,
1401002613,Pilar M J Martinez-Martin,
2090029571,Raphaёlle Palau,
32188960,A. Cowan,
134641461,R. Goodacre,
145883085,A. Marshall,
144738656,D. Stewart,
47083587,C. Howarth,
65782613,Gregorius Airlangga,
1785229140,Alan Liu,
49423162,S. Mahato,
21085540,Atanu Santra,
51347409,Sukabya Dan,
2127046121,Partha Rakshit,
52211302,P. Banerjee,
48501666,A. Bose,
13208743,O. Elina,
122449929,Asmita Singh,
123696298,Abhishek Tyagi,
123440612,Sindhu Hak,
2142730184,Jiayi Zhang,
2108661665,Xia Liu,
145461906,Yan Liang,
2057766609,Q. Cao,
49544190,Xiaojun Liu,
88505003,Danlei Sun,
12493629,N. Qiu,
143746760,Shuang Zhou,
145528057,Bing Lyu,
2108033994,Shuo Zhang,
2109040996,Jingguang Li,
2118524220,Yun-feng Zhao,
153017636,Yongning Wu,
73774644,B. Stumph,
73775900,Miguel Hernandez Virto,
2767912,Henry Medeiros,
2865636,A. Tabb,
49156674,S. Wolford,
2055997814,Kevin Rice,
5373236,T. Leskey,
51879044,N. Wilke,
2411204,B. Siegmann,
2785171,L. Klingbeil,
30827953,A. Burkart,
46490791,T. Kraska,
37640607,O. Muller,
105006418,A. V. Doorn,
2074875035,Sascha Heinemann,
72888479,M. Eckerstorfer,
50302250,M. Dolezel,
3982917,A. Heissenberger,
9547011,Marianne Miklau,
5045053,W. Reichenbecher,
32551634,R. Steinbrecher,
6368702,F. Waßmann,
152990564,Yuanhuizi He,
2320399,Changlin Wang,
2149500724,Fang Chen,
2189999,Huicong Jia,
2087749667,Dong Liang,
40274245,Aqiang Yang,
2054874091,Hao Long,
2107463280,Yinung Chung,
7769730,Zhenbao Liu,
8016808,Shuhui Bu,
52138561,Hiroyuki Takeshima,
2066882790,P. K. Joshi,
81406187,Maik Basso,
2703260,Edison Pignaton de Freitas,
144387777,T. Ushio,
46888822,T. Mega,
144637726,T. Kubota,
2801123,P. Roy,
35463872,A. Guber,
2533711,M. Abouali,
2853057,A. Nejadhashemi,
145080287,K. Deb,
2295992856,Alvin J.M. Smucker,
1724884,Q. Tu,
15293982,Tianxi Yang,
15511558,Yanqi Qu,
14142788,Siyue Gao,
50316244,Zhiyun Zhang,
51258048,Qingmiao Zhang,
2143444820,Yilei Wang,
3276853,Jinyi Wang,
1770208,Lili He,
87437936,Janilson Pinheiro de Assis,
88364807,R. P. Sousa,
2090318284,W. M. Rodrigues,
15049085,Paulo César Ferreira Linhares,
87814519,Eudes de Almeida Cardoso,
123422272,Maria Francisca Soares Pereira,
87030051,J. Paula,
2116158860,Ariana da Mota Oliveira,
40288830,Dario Albani,
15445416,T. Manoni,
150892494,Arikhan Arik,
2805781,V. Trianni,
83456117,Hrabrin Bachev Храбрин Башев,
2367184449,Aastha Sharma,
2265917563,Vijayakumar V,
3656426,R. Well,
3998077,S. Burkart,
39940231,A. Giesemann,
3401372,B. Grosz,
11533471,J. Köster,
1399460390,D. Lewicka-Szczebak,
3100803,Conrado R. Ruiz,
50146462,Pranay Ranjan,
122450006,Ajay S. Singh,
9968184,M. Tomer,
145572004,A. Lewandowski,
7271858,L. Prokopy,
2268323372,Asa Gholizadeh,
2853290,V. Kopačková,
14356268,N. Tsolakis,
100496245,Eirini Aivazidou,
1953762,J. Srai,
2108133719,Xuejian Zhang,
92683987,Prince Waqas Khan,
1687201,Guangxia Xu,
143680427,M. Latif,
1471742438,Khizar Abbas,
92142276,A. Yasin,
148517942,Д.В. Пивченко,
115197282,Ю. Л. Мешалкина,
134985697,И. И. Васенев,
2333830561,Мария Васильевна Тихонова,
2333828474,Михайловна Визирская Мария,
2143480130,Smita Das,
9069676,M. Debbarma,
2385927620,V. Vignesh,
2385930711,S. Muthukaruppaiah,
2385929252,V. Kalaiyarasan,
2358735991,R. Prasath,
2385876512,D.R Saranya,
37182340,A. Salgadoe,
31744047,D. Lamb,
35623812,D. Schneider,
50025709,Yijian Li,
2120311100,Xiaoran Li,
2109528882,Yueming Zhu,
47467394,Haiyong Weng,
2110076437,Chi Xu,
8422588,Y. Bao,
2117930415,Lei Feng,
32811295,Jianyao Shou,
3171826,E. Aptoula,
40503926,I. Marcu,
9750924,C. Voicu,
1391737298,A. Dragulinescu,
1746940,O. Fratu,
1736971,G. Suciu,
49878119,C. Balaceanu,
151103995,M. Andronache,
89908331,H. S. Pathak,
144197020,P. Brown,
145918966,Talitha Best,
48541967,Liwei Xing,
2155698640,Jing Zhang,
2108880269,Hongyu Zhang,
2200735839,Jianzhai Wu,
118726929,Mahesh Kumar Soma,
32139964,M. Shaheen,
8274615,Farrah Zeba,
143759312,M. Aruna,
2183894538,Hazem A. El Debaky,
22249103,Naseer A Kutchy,
115161447,A. Ul-Husna,
88894306,R. Indriastuti,
145312028,S. Akhter,
48023289,B. Purwantara,
1746789,E. Memili,
2140074191,Syed Asif Ali Shah,
3423601,Julián Eduardo Plazas,
1719976,S. Bimonte,
2365963,G. D. Sousa,
1765573,J. Corrales,
66844588,I. Neforawati,
35191389,N. S. Herman,
40798098,Othman Mohd,
2533121,Yongho Shin,
2108586193,Jiho Lee,
12632824,Eunyoung Park,
49685794,Junghak Lee,
2143728220,H. Lee,
89021328,Jeong-Han Kim,
2252223336,Rob Bramley,
2101284509,Divyansh Thakur,
144160889,Y. Kumar,
2124883935,Arvind Kumar,
2109204705,P. Singh,
145280989,R. Gallardo,
91275221,Kara R. Grant,
2115443624,David J. Brown,
4270442,J. McFerson,
143760166,Karen Lewis,
6485277,T. Einhorn,
88575754,M. M. Sazo,
2055548438,Mahmoud Abbasi,
31936866,M. Yaghmaee,
94065102,F. Rahnama,
40949778,D. Liebe,
123395170,R. White,
40882181,Rolf Arne Kjellby,
1776092,Linga Reddy Cenkeramaddi,
1409991391,Anders Frøytlog,
1399017126,B. Beferull-Lozano,
145826585,J. Soumya,
2065601097,Meghana Bhange,
1486448101,A. Jenifa,
2285279406,Dr. R. Ramalakshmi,
2124675407,V. Ramachandran,
148087300,S. Magalhães,
120201547,P. Costa,
47559322,Yuwei Chen,
2157337353,Wei Li,
1399214117,J. Hyyppä,
2152169242,Ning Wang,
9072637,Changhui Jiang,
2086783591,Fanrong Meng,
2282271,L. Tang,
2825376,E. Puttonen,
7430857,Chuanrong Li,
1411266916,S. Vv,
1413035724,Gopalakrishnan E.A.,
80753010,S. V.,
2059784103,Soman K.P.,
67083733,Matsuda Takahiro,
3042568,M. Kachi,
1891273,R. Oki,
1470579783,Watcharaporn Hoisang,
144231220,D. Nacapricha,
152492712,P. Wilairat,
4533330,W. Tiyapongpattana,
145050949,T. Baker,
47973914,Brandon Whitehead,
3970846,R. Musker,
1970116,Johannes Keizer,
36508830,L. Yeung,
6930383,J. Haslun,
5332512,N. Ostrom,
2101282099,Tao Sun,
35081189,E. Young,
113503079,M. V. van Kessel,
5588078,Sebastian Lücker,
143914223,M. Jetten,
145058374,M. Saravanan,
31001097,S. K. Perepu,
2108641609,Seonghun Lee,
8289367,Jaehwa Park,
144102321,Christine Dewi,
1694167,R. Chen,
3409850,K. Karmakar,
1693037,V. Varadharajan,
1681657,S. Nepal,
1707996,U. Tupakula,
2109527799,Liu Liu,
1730575,Rujing Wang,
1994566,Chengjun Xie,
144861562,Po Yang,
47939269,Fangyuan Wang,
2288826654,Sud Sudirman,
153494551,Wancai Liu,
74438240,Radhika Kamath,
2094546,Mamatha Balachandra,
30468325,S. Prabhu,
3254725,N. Bakhtadze,
52069471,E. Maximov,
1394509410,D. Donchan,
2124752670,Lamara N. Kozlovskaya,
40074195,N. Maximova,
1720822869,Hehu Zhang,
9293685,Xiushan Wang,
2118427286,Ying Chen,
145497615,G. Jiang,
47562238,Shifeng Lin,
2373742406,Zhicheng Yang,
2304251,Parth H. Pathak,
144046717,M. Sha,
2241683843,Tingting Zhu,
13655785,Junai Gan,
50466696,Pengfei Hu,
144752813,P. Mohapatra,
145896683,H. G. Parra,
92538213,V. A. Morales,
1409232886,E. Gaona-García,
5119366,Carlos de Ollas,
49518949,R. Morillon,
49690113,V. Fotopoulos,
50638763,J. Puértolas,
4578604,P. Ollitrault,
1398464374,A. Gómez-Cádenas,
5072079,V. Arbona,
51475856,C. Lammie,
47274562,A. Olsen,
112984413,Tony Carrick,
8198052,Mostafa Rahimi Azghadi,
2335949805,Rajesh G M,
2297609104,G. Gomadhi,
2335948621,G. Malathi,
2321855963,Janardhan Namdeo Nehul,
2299880968,A. Krishnaveni,
153194536,P. Gautam,
144230896,H. Kushwaha,
2145751147,Adarsh Kumar,
2111859262,Dilip Kumar,
12760745,Zhou-hong Jiang,
1572623044,Zheng Kaini,
47806940,Z. Fei,
1410899997,Laila F. Moreira,
1410408847,Felicio Castro,
1411258090,J. A. Góes,
30900045,L. Bins,
1518613446,Bárbara Teruel,
83219823,J. Fracarolli,
104273951,Valquíria Castro,
1518623365,Marlon S. Alcântara,
81869522,G. Oré,
2217362,D. Luebeck,
2116690615,Luciano P. Oliveira,
47408504,L. Gabrielli,
1389729110,H. Hernández-Figueroa,
2301798882,-. Anadel-Campo,
2301837572,SanchezID,
51933772,R. Ballesteros,
2301800081,Fernando Ortega,
2301801739,A. Miguel,
2301801314,MorenoID,
1684455,Phivos Mylonas,
32213005,Yorghos Voutos,
46590453,Anastasia Sofou,
94310309,Kristýna Kantnerová,
9446473,B. Tuzson,
5967829,L. Emmenegger,
40470871,S. Bernasconi,
39871137,J. Mohn,
147180694,Judicael Geraud N. Zannou,
1837870,V. Houndji,
123831382,P. Anbarasan,
98822978,Я. П. Лобачевский,
116044746,С. Э. Лонин,
70596044,И. С. Алексеев,
152974492,Н. Т. Гончаров,
87464958,И. И. Афонина,
101752687,Е. Н. Ильченко,
46364677,Artyom Nikitin,
114063650,Ilia Fastovets,
51069113,Dmitrii G. Shadrin,
40862005,M. Pukalchik,
115727159,Kunling Chen,
35181230,Yanpeng Wang,
2118404026,Rui Zhang,
2108915490,Huawei Zhang,
2148757368,Caixia Gao,
2688374,Pablo Horstrand,
38131459,Raúl Guerra,
153719613,A. Rodríguez,
104149124,María Díaz,
144705450,S. López,
151055021,José F. López,
104314468,L. Viana,
13138968,Deborah Campos Tomaz,
40664728,R. Martins,
145948111,J. Rosas,
153534561,F. Santos,
74603439,M. F. Portes,
103916109,P. Cinat,
93097819,S. F. D. Gennaro,
4690368,A. Matese,
8658068,Yiran Luo,
2151967938,Jian Li,
49778266,Chunyang Yu,
1994526637,Bing Xu,
2110860121,You Li,
2631044,L. Hsu,
2107747769,Hua Jiang,
2108748252,Xiaoyu Li,
3366586,Weizhen Rao,
117022122,G. Bucci,
98470281,D. Bentivoglio,
119229376,A. Finco,
92632865,M. Belletti,
105030548,Lucie Orlíková,
48828181,J. Horák,
1557390934,G. Chethana,
2285607630,K V Padmaja,
1642313133,Akshay Y. Kachor,
51018084,A. Łukowska,
51023802,P. Tomaszuk,
50998172,K. Dzierżek,
84373854,Ł. Magnuszewski,
1429731687,Dora Cama-Pinto,
144399500,M. Damas,
1403179720,J. A. Holgado-Terriza,
2075968317,Francisco Gómez-Mula,
1397585224,Alejandro Cama-Pinto,
1402972312,Ahmed A. El-magrous,
94181477,J. Sternhagen,
2073901145,Gary Hatfield,
38955517,Q. Qiao,
39663816,G. Pasquale,
3051106,S. Graziani,
144090616,A. Pollicino,
1868726,C. Trigona,
146174319,Aidil P P Rizky,
1884792,Liyantono,
52089976,M. Solahudin,
2289202907,Muhammad Asif,
2289448968,A. Raibag,
2289397739,Vijay Franklin,
1384501548,Anqi Rao,
34648463,Hanqin Shao,
152379310,Xiaotong Yang,
48683721,S. Higgins,
2533518,J. Schellberg,
49266604,J. Bailey,
48269961,Yanxin Zhu,
1695451,Sujian Li,
16291479,Yongfang Peng,
29399574,Dimosthenis C. Tsouros,
51437883,Anna Triantafyllou,
2297908117,Stamatia Bibi,
2342593756,Panagiotis G. Sarigiannidis,
108318198,Y. Zubarev,
3408754,Davit Hovhannisyan,
2098752250,Kareem Khalifeh,
2104293599,Peng Fei,
2868015,A. Eltawil,
1785145,F. Kurdahi,
21692727,Mahdi Maktabdar Oghaz,
2830453,Manzoor Razaak,
2733383,H. Kerdegari,
2365231871,Vasileios Argyriou,
1711669,Paolo Remagnino,
104243960,Artem Chashchin,
51285898,G. V. Ovchinnikov,
144583872,A. Somov,
40914824,F. Sukkar,
38700308,Graeme Best,
2346481,C. Yoo,
145442298,R. Fitch,
35339783,Mohammad Saifuzzaman,
2132147,V. Adamchuk,
108210699,Roberto M. Buelvas,
12704599,Asim Biswas,
2683575,S. Prasher,
51991761,N. Rabe,
144052958,D. Aspinall,
50119510,W. Ji,
145157171,A. Smirnov,
144214373,L. Sheremetov,
3137478,N. Teslya,
7656160,D. Antille,
48047587,S. Peets,
70291845,J. Galambošová,
143853103,G. Botta,
92283891,V. Rataj,
152956104,M. Macák,
7375434,J. Tullberg,
65979687,W. Chamen,
145274232,D. White,
66364640,P. Misiewicz,
1392659453,P. Hargreaves,
108024778,J. Bienvenido,
46315564,R. Godwin,
83042559,E. I. Parisi,
2072012867,M. Suma,
97651574,A. G. Korumaz,
20803823,E. Rosina,
3475073,G. Tucci,
82185149,S. Ravi,
113927434,B. Joseph,
49269332,F. Lombardi,
39716238,M. Lualdi,
104284614,R. Lawford,
2108746873,Weilu Li,
144287224,Peng Chen,
144461642,B. Wang,
153147724,Bruno S. Miranda,
145534026,A. Yamakami,
3220329,Priscila C. Berbert,
2149115149,Xiang Feng,
2067810683,Fang Yan,
2111039290,Xiaoyu Liu,
89606228,J. Zoto,
100748236,M. Musci,
10451523,Aleem Khaliq,
48473030,M. Chiaberge,
2068290,I. Aicardi,
30182154,S. Tomar,
19212406,V. Vek,
81746440,Kancheti Mrunalini,
2291836535,M. Sharath Chandra,
117171383,Lingutla Sirisha,
3234288,Yaochi Zhao,
47904703,Yu Wang,
2110272172,Jiaying Wang,
2493146,Zhuhua Hu,
2113697624,Fusheng Lin,
2110683825,Mengyao Xu,
2287448834,Alaa Adel Araby,
2287406269,Mai Mohamed Abd Elhameed,
2287377058,Nada Mohamed Magdy,
2287393740,Loa'a Ahmed Said,
77277195,N. Abdelaal,
2287401584,Yomna Tarek Abd Allah,
2263509191,M. S. Darweesh,
2287417594,Mohamed Ali Fahim,
1762358,H. Mostafa,
93432543,Timothy P. Wright,
145857918,A. Nassar,
2553539,P. Guillevic,
2846556,L. Hipps,
143750993,F. Gao,
47596079,K. Jim,
39917844,M. M. Alsina,
1400333449,Jorge Fuentes-Pacheco,
1423364341,Juan Torres-Olivares,
1398659780,E. Román-Rangel,
145613399,Salvador Cervantes,
2089175139,P. Juárez-López,
2648799,Jorge Hermosillo Valadez,
1400333452,J. M. Rendon-Mancha,
92183271,Jing Tang,
2598130,Jianbo Fu,
2121402780,Yunxia Wang,
150350164,Yongchao Luo,
151178570,Qingxia Yang,
66200438,Bo Li,
38826469,Gao Tu,
123844219,Jiajun Hong,
2021626,Xuejiao Cui,
2109199880,Yuzong Chen,
40465841,Lixia Yao,
144281353,Weiwei Xue,
144571173,Feng Zhu,
1962811,N. Pettorelli,
2112558622,Yang Weng,
1845872537,Rui Zeng,
49762627,Chenming Wu,
2146058715,Meng Wang,
2118417365,Xiujie Wang,
46398687,Yong-Jin Liu,
134333133,L. Schulte,
2059709813,N. Perez,
2058462750,Leonardo Bidese de Pinho,
38491032,G. Trentin,
47341201,P. Sacco,
19208567,R. Gallo,
40383046,F. Mazzetto,
3096009,P. Daponte,
1785903,L. De Vito,
1737350,L. Glielmo,
2048101,L. Iannelli,
1920439,D. Liuzza,
2098920,F. Picariello,
2356545475,Giuseppe Silano,
2065904879,M. Riedl,
88633775,R. Orsini,
46227590,D. Basili,
16860125,C. A. Bozzi,
2389851228,S. Chiappini,
80436037,C. Conti,
2053199940,A. Galli,
145104492,E. Giorgini,
39724175,M. Fiorentini,
2116718,E. Malinverni,
152786950,A. Mancini,
5065338,L. Mazzanti,
13794160,E. Monaci,
92313696,G. Passerini,
1387468156,C. Pro,
16329770,R. Santilocchi,
5671299,A. Vignini,
1411541119,S. Zenobi,
2285304464,A. Andrushia,
80514872,A. Patricia,
101100343,S. Pascuzzi,
97466335,A. S. Anifantis,
48697132,F. Santoro,
2073794988,Vincenzo Cimino,
2109640933,Zhenhong Li,
3251978,L. Frewer,
2109641643,Zhenhua Li,
2109015464,Zhigang Liu,
8596064,R. Gaulton,
51142468,Daniel Wicks,
47947121,H. Mortimer,
2149477567,Xiao Cheng,
2786525,Chaoqing Yu,
2118547961,Zhanyi Sun,
3208961,A. Chawade,
2131418740,Joost van Ham,
145281452,H. Blomquist,
121524295,Oscar Bagge,
4300195,Erik Alexandersson,
145838090,R. Ortiz,
1582167152,Noureldin N. Sharaby,
143651260,A. Doroshenko,
73833056,A. Butovchenko,
98552891,Aleksandr Legkonogih,
31100472,Victor Grimblatt,
1766803,G. Ferré,
2363792,F. Rivet,
2888260,C. Jégo,
90815875,N. Vergara,
23699280,Tesfa Tegegne,
1395593354,H. Balcha,
152721399,Mebiratu Beyene,
121346981,Yaxiao Niu,
2108872089,Liyuan Zhang,
1782267,Wenting Han,
148376881,Xingshuo Peng,
71078085,Yicong Zhao,
3052508,Shenghan Gao,
2108721433,Jia Zhu,
2109000739,Jiameng Li,
2116309349,Hang Xu,
36741453,Kexin Xu,
2088929,Huanyu Cheng,
7278855,Xian Huang,
2105525920,A. Pawar,
11506922,A. Licciulli,
49328986,R. Nisi,
116256715,Y. Zubarev,
143933204,D. Fomin,
98489349,N. Zubarev,
1412431135,Javier Guana-Mora,
1416323787,Nelson Salgado–Reyes,
1416352844,Gustavo Chafla-Altamirano,
2082094312,Damian Nicolalde-Rodriguez,
1412417406,Charles E. Escobar-Terán,
2083146942,Edwin Quinatoa-Arequipa,
30852767,Sukumar Katamreddy,
145975195,Joseph Walsh,
50788337,S. Ward,
50207148,Daniel Riordan,
1654096609,A. Banaru,
153866177,Khushboo Singh,
1380419008,D. Garg,
88513829,Arpana Katiyar,
5227810,Y. Mudgil,
21468988,A. Bandyopadhyay,
50005779,A. Sengupta,
151493435,Ó. Luísdo,
34784659,P. Prates,
144026507,Ricardo Mendonça,
2053440622,André Lourenço,
144073829,Francisco Marques,
144008078,J. Barata,
1394055034,M. Scanavino,
49710873,A. Vilardi,
2860467,G. Guglieri,
78774945,G. Ezenne,
143695445,L. Jupp,
40648596,S. Mantel,
145480928,J. Tanner,
40283658,V. Maras,
35537206,Tomo Popović,
151206333,Spasenija Gajinov,
49579250,Milena Mugosa,
123129021,V. Popovic,
83526707,A. Savovic,
107594148,Katarina Pavicevic,
151247129,Vasilije Mirovic,
3424981,Jayson G. Boubin,
1396650006,J. Chumley,
143876788,Christopher Stewart,
10131231,S. Khanal,
145886540,Ana Beatriz Salvado,
1413070832,J. Matos-Carvalho,
123797351,L. Campos,
1752391,J. Gialelis,
151016959,G. Theodorou,
151113188,Maria Fokaeos,
2498324,Dimitrios Karadimas,
145215535,C. Ramos,
2014925,Leonel Nóbrega,
2322412,Karolina Baras,
2053026675,Luís Gomes,
97920534,J. Torkunova,
2122952489,Diana M. Korosteleva,
1658942006,O. Bogomolova,
1700078,I. Roussaki,
1690531,Pavlos Kosmides,
51933328,George Routis,
2207136,Kevin Doolin,
151248054,Veronique Pevtschin,
13739384,A. Marguglio,
1889601,Najett Neji,
148222872,Tumader Mostfa,
2190664506,Harvey Humphrey,
123718203,G. Beznosov,
72789454,A. Semin,
91539741,E. Skvortsov,
2067037840,S. Volkova,
153275895,Alan Bauer,
37851731,A. Bostrom,
32881958,Joshua Ball,
31537113,Christopher S. Applegate,
2488569,S. Laycock,
2055472286,Sergio Moreno Rojas,
153562014,Jacob Kirwan,
70748879,Ji Zhou,
4107812,H. Beckie,
14444993,M. Ashworth,
40586555,K. Flower,
90425663,W. Seifu,
2057446703,E. Elias,
27663810,G. Gebresamuel,
88718291,G. Legesse,
1505876309,W. Tefera,
87701225,S. Monteleone,
2058847887,Edmilson Alves de Moraes,
143653590,Julia Jansing,
3880991,A. Schiermeyer,
2852398,S. Schillberg,
2116330580,R. Fischer,
36214822,L. Bortesi,
1411313669,Lúcio André Amorim,
21859276,R. Vassallo,
1396749583,M. Sarcinelli-Filho,
151480933,A. Peerlinck,
145465944,John W. Sheppard,
11825988,J. Pastorino,
6242701,B. Maxwell,
2141762661,Xiaoyuan Li,
120383963,Yan Tang,
7639488,S. Obayashi,
31127528,Yasuhiro Kanekiyo,
1624172656,Kouju Nishizawa,
1626112382,H. Kusada,
50340467,R. Radescu,
41093232,M. Dragu,
71727831,A. Koshkarov,
2134349196,T. Koshkarova,
35467636,G. S. Vieira,
31756447,Fabrízzio Soares,
1384048566,J. C. Lima,
145990430,G. Laureano,
2112550264,S. A. Santos,
34157039,R. M. Costa,
1491180268,R. Salvini,
51428085,F. A. Azizan,
2289137402,F. N. M. Zalani,
47147194,A. Nagarajan,
51439428,A. Aznan,
82170743,R. Ruslan,
1948182772,Muammer Turkoglu,
2641969,Davut Hanbay,
47532530,Chi Lin,
47932606,Chunyang Guo,
2519327,W. Du,
2153626525,Jing Deng,
145131947,Lei Wang,
1712374,Guowei Wu,
51244902,M. Dobrea,
98879174,E. Botezat,
73774051,Ravishankar Chamarajnagar,
67057020,A. Ashok,
2109619472,Jianwen Li,
2109065468,Man Zhang,
2145142637,Yan Zhao,
2506962,G. Stamatescu,
3164331,Cristian Dragana,
3129337,I. Stamatescu,
1430777632,C. Zhang,
145514047,J. Valente,
3289950,L. Kooistra,
2157243986,L. Guo,
102257514,W. Wang,
145373888,Reihaneh H. Hariri,
1891097,Erik M. Fredericks,
40647665,Kate M. Bowers,
3439803,P. Dabove,
39773098,A. Lingua,
3028343,M. Maimaitiyiming,
146883617,H. Erkbol,
2105886065,J. Peterson,
2821351,J. Burken,
2365869442,Hamid Bakr,
2110747715,James E. Taylor,
15345967,N. David,
16198991,Đ. Tadić,
15374839,V. Matamoros,
4727242,J. Bayona,
1579759220,P. Correa,
134563693,Pedro Bautista,
2110613968,Marlene Lopez,
10255542,M. Villaseñor,
150948881,Carlos García,
1390025182,H. Rostro-González,
1401826965,F. Pérez-Pinal,
134071923,Haoyu Niu,
3451909,Tiebiao Zhao,
143987329,Dong Wang,
50580551,YangQuan Chen,
2251821663,R. T. Rosmalina,
13942076,A. E. Persulessy,
2113590627,Ryan Allen,
36407960,Michael Nekrasov,
1397933253,E. Belding-Royer,
148159813,S. Viswanath,
2453548,M. Saha,
144240262,Pabitra Mitra,
91976841,R. Nanjundiah,
2075325831,Zhijun Dai,
2240224,N. Long,
1390522467,Wen Huang,
2291474,M. Blätke,
2063964576,Andrea Braeutigam,
151506638,Prateek Purwar,
3478598,S. Rogotis,
151500127,Fotis Chatzipapadopoulus,
3274768,I. Kastanis,
107945115,S. Semizorov,
152152685,D. Petukhov,
50727189,H. Agrawal,
65832351,R. Dhall,
46292095,K. Iyer,
47630941,Vijayalakshmi Chetlapalli,
146180328,Arooj Safdar,
18947121,Muhammad Attique Khan,
1814986,J. H. Shah,
49311402,M. Sharif,
48592042,T. Saba,
39830875,A. Rehman,
47714047,K. Javed,
2054423254,J. Khan,
150948289,Caner Ferhatoglu,
11447950,C. Zecha,
1787944,P. Skobelev,
148300154,Vladimir Larukchin,
145832943,I. Mayorov,
144198203,E. Simonova,
87731260,O. Yalovenko,
2110751081,Zeng Hu,
1763313,Longqin Xu,
2107083795,Liang Cao,
1753307,Shuangyin Liu,
49386677,Zhijie Luo,
2152448464,Jing Wang,
2108567526,Xiangli Li,
2153517990,Lu Wang,
2114007451,Meng Yan,
2109374601,Jinsong Li,
2053305932,Guo Li-li,
2072420315,Liu Yong,
67288415,Liu Zi-wei,
2095913493,Sun Hua-wei,
2052455330,O. González,
143856195,Mariano I. Lizárraga,
143612763,S. Karaman,
143861895,Joaquin Salas,
16538287,Robison Cris Brito,
151368545,Nicollas Saque,
36322374,D. A. Gonçalves,
3354821,F. Favarim,
3160652,E. Todt,
31916523,Aditya R. Khanal,
2275492,A. Mishra,
38282114,K. Paudel,
1415388733,Felipe Brubeck-Hernandez,
145501243,T. Vladimirova,
1415388406,M. Pooley,
2115704758,Robin Thompson,
2065661325,B. Knight,
26668724,Thi Phuong Duyen Vu,
2697809,I. Cho,
2111835781,K. Kim,
16111036,Seo-Young Yang,
49171184,Y. Kim,
144221604,J. Kang,
51003815,Jacob J. Senecal,
1403414009,Roy Zamora-Sequeira,
2379095133,Ricardo Starbird-Pérez,
1403414018,Oscar Rojas-Carillo,
1403413972,Seiling Vargas-Villalobos,
3379148,F. Pallottino,
49753151,F. Antonucci,
4440679,C. Bisaglia,
3362957,Simone Figorilli,
104905919,Herman,
2510146,N. Surantha,
145104644,R. Morais,
145043942,Nuno Silva,
3446883,T. Adão,
143632492,L. Pádua,
1403625442,J. A. López-Riquelme,
30671602,N. Pavón,
80240841,J. Sousa,
40655700,Emanuel Peres,
2261159,H. Yalcin,
30579664,V. Conde,
2227594,G. Nico,
37800505,João Catalão,
2098760715,M. C. Lorencena,
31944692,J. F. Loureiro,
2700168,R. Latif,
153936334,A. Saddik,
2937875,A. Elouardi,
1492128204,C. L. Shrinivasa Naika,
13886670,Y. Kantharaj,
145958996,R. Madhumathi,
3293189,K. Antonopoulos,
2029448,Christos Panagiotou,
37494523,Christos P. Antonopoulos,
145270350,N. Voros,
1500661883,T. Aishwarya Lakshmi,
1712801,B. Hariharan,
144688056,P. Rekha,
2115475079,Dong-Ho Lee,
2330160440,Heong-Sup Shin,
2109191555,Jong-hwa Park,
2287447055,Budi Cahyo,
2287131842,Suryo Putro,
2171658489,Wayan Mustika,
2287476336,†. OyasWahyunggoro,
2287348577,Hutomo Suryo,
1399076388,J. Lowenberg‐DeBoer,
1392838298,Karthik Buddha,
145782793,H. J. Nelson,
1842276,Dimitris Zermas,
1696163,N. Papanikolopoulos,
1885302599,Novie Chiuman,
51910424,Dedi Atunggal,
31056745,C. Rokhmana,
72536257,G. Michelon,
88838415,C. L. Bazzi,
4148933,S. Upadhyaya,
145746002,E. G. Souza,
39108989,P. G. Magalhães,
2073056207,L. F. Borges,
3469831,K. Schenatto,
2095140299,Ricardo Sobjak,
39358849,Alan Gavioli,
30620462,N. Betzek,
90085979,Sergio Martiradonna,
9723126,G. Piro,
1685466,G. Boggia,
2881439,A. Guedes,
47149733,Xiaoling Wu,
33419990,N. Ye,
