sourcePaperId,targetPaperId
8f69e420ce1ced46c518fcfd3484af1c672e7fee,09d2a7ad855a2646ebdf17eaebdcbf7dd939439a
8f69e420ce1ced46c518fcfd3484af1c672e7fee,e38b704fb14257145d351e3b8ded1e74f0842246
8f69e420ce1ced46c518fcfd3484af1c672e7fee,edd90b2e8da024163c96d5fb4f2a94a338e3a3f3
8f69e420ce1ced46c518fcfd3484af1c672e7fee,e0b5425635918de2d88413580a07b8a724e1f4cb
8f69e420ce1ced46c518fcfd3484af1c672e7fee,46918a1faaf97a9b136603f9450fdd4d1f8f4911
8f69e420ce1ced46c518fcfd3484af1c672e7fee,24098bb536c008cfca1722f56e2f141c3df02a20
8f69e420ce1ced46c518fcfd3484af1c672e7fee,39e6ddb6f14cc3b691d2d1cf5065e99a956dc8db
8f69e420ce1ced46c518fcfd3484af1c672e7fee,e1cc2e0e16549da879e694f5379cac1737ee4514
8f69e420ce1ced46c518fcfd3484af1c672e7fee,1c28a1f9c0afa2bb80c18282c51b038fbcf5eeb8
8f69e420ce1ced46c518fcfd3484af1c672e7fee,33249c1f9232373adba88fa32d4c47eae3869421
8f69e420ce1ced46c518fcfd3484af1c672e7fee,d4d38ca2fbbb6e90d751c3afbb06551bf064bdb2
8f69e420ce1ced46c518fcfd3484af1c672e7fee,1f658d0b1393003317b002ea9e617e892a5c9984
8f69e420ce1ced46c518fcfd3484af1c672e7fee,3c24f0f4e7ae5d603fe34f6675fa6117d63d13ef
8f69e420ce1ced46c518fcfd3484af1c672e7fee,7f788958796e6d6482ab58e6022f834cc8bf6fea
8f69e420ce1ced46c518fcfd3484af1c672e7fee,4e88c64a7a80845c9a618056168d89d0573a45f7
8f69e420ce1ced46c518fcfd3484af1c672e7fee,a1dd950fbdad1617147542cfbbdad1f365d8a55c
8f69e420ce1ced46c518fcfd3484af1c672e7fee,b5648db456dda6557fe46e9c85358f9ed608a73a
8f69e420ce1ced46c518fcfd3484af1c672e7fee,a22527f2ec0624e1de4b2c2db6f5c0966d1872cb
8f69e420ce1ced46c518fcfd3484af1c672e7fee,e0bb3c741d72ce1d5ab0b6ba437db8e88644ac66
8f69e420ce1ced46c518fcfd3484af1c672e7fee,04b582880e112b03cf3dd34f3b7fc7694d55d761
8f69e420ce1ced46c518fcfd3484af1c672e7fee,c6d51daf859eaafbcdab6d128672d2f946eecc56
8f69e420ce1ced46c518fcfd3484af1c672e7fee,596aa6c6b151651c7781855be1be5e26d74ad9e8
8f69e420ce1ced46c518fcfd3484af1c672e7fee,c74352b46c0af5914122b41b4ccf6c10a3292412
8f69e420ce1ced46c518fcfd3484af1c672e7fee,787e79e898f2a1d80f1d8dcf0e09b9166a2e7fd3
8f69e420ce1ced46c518fcfd3484af1c672e7fee,0b33907edd9d26861f24671587cc2f2570c094fc
8f69e420ce1ced46c518fcfd3484af1c672e7fee,96d9a07f407ff59fd8703e4504fbc360f2b66b73
8f69e420ce1ced46c518fcfd3484af1c672e7fee,713d83b8ce357748762bc61adf72596f45606ed9
8f69e420ce1ced46c518fcfd3484af1c672e7fee,4d85231f1c1d8792cd04b892d1ddd37961779430
8f69e420ce1ced46c518fcfd3484af1c672e7fee,86e89d3e736f7cc52c4a45b266b60e07e6e7aa88
8f69e420ce1ced46c518fcfd3484af1c672e7fee,997b1efbbad2ba12efdff40efa146f2d154b518e
8f69e420ce1ced46c518fcfd3484af1c672e7fee,1b204fd17b2d57ed6a04df826f237eda6bfbf422
8f69e420ce1ced46c518fcfd3484af1c672e7fee,ae48ccf2118ca2be035671f2e4cbc3aefd535910
8f69e420ce1ced46c518fcfd3484af1c672e7fee,907e240c294832b2e9b93652146c341af0c6c22c
8f69e420ce1ced46c518fcfd3484af1c672e7fee,20fa450e4222ba17697e842f5dd49c39e46f7893
8f69e420ce1ced46c518fcfd3484af1c672e7fee,9a8bdd56cd08161b0964c617b29ccede45dca8ce
8f69e420ce1ced46c518fcfd3484af1c672e7fee,6102934e66c4417d72a8c5e0cbc24c333f9a3fc4
8f69e420ce1ced46c518fcfd3484af1c672e7fee,a1ca281fabe26efaad4917a6b70c3c534a8ab54e
8f69e420ce1ced46c518fcfd3484af1c672e7fee,42db4c1bba6c59bdee923d99b1d3e86c0d9b10f0
8f69e420ce1ced46c518fcfd3484af1c672e7fee,6797e79a88a6c0b94e90009ae3261a97009ed692
8f69e420ce1ced46c518fcfd3484af1c672e7fee,4a033ba7a608adc4156776f7e88f2e55c2430332
8f69e420ce1ced46c518fcfd3484af1c672e7fee,d69d6bc74d5915ead9f1ddcdd52deb58db331d24
8f69e420ce1ced46c518fcfd3484af1c672e7fee,22e38ea3c0125b61a2c079b290b5a24b17277f07
8f69e420ce1ced46c518fcfd3484af1c672e7fee,1d39dfc96250b5ada6677aef85341af2ca48354e
8f69e420ce1ced46c518fcfd3484af1c672e7fee,d0c8e4b128c320bd1a36fa7887e861226f20a355
8f69e420ce1ced46c518fcfd3484af1c672e7fee,01b9ffd8188906bddaf35da34b98cd30cf01fc32
8f69e420ce1ced46c518fcfd3484af1c672e7fee,09bf537ab8e403b110efa77247e81793c97515cf
8f69e420ce1ced46c518fcfd3484af1c672e7fee,b51691c253ee32210be1e3fef8107a3ed6b6c7e5
8f69e420ce1ced46c518fcfd3484af1c672e7fee,8e3c414784a1ec6a958e08ea209e532d49d90dfa
8f69e420ce1ced46c518fcfd3484af1c672e7fee,a40650ad836192205cc38f3473fe57b8f6843bfa
8f69e420ce1ced46c518fcfd3484af1c672e7fee,d1ed8d74118b2e297cba315cb66af230ebfca267
8f69e420ce1ced46c518fcfd3484af1c672e7fee,fe0d38cf0f87b9cca4580974499f9c1e5b6c6c68
8f69e420ce1ced46c518fcfd3484af1c672e7fee,b9ce0dc747a75016c81bf4824c639d6fa9dd434f
8f69e420ce1ced46c518fcfd3484af1c672e7fee,1a042358df66ef82910c4e3701b7f704ffbbd8c6
8f69e420ce1ced46c518fcfd3484af1c672e7fee,3770919eb8c9696a2a5f24c1b3121061b4c7be4a
8f69e420ce1ced46c518fcfd3484af1c672e7fee,9284f05a11ed1c64d1b25c298e48ebacfdd31c3f
8f69e420ce1ced46c518fcfd3484af1c672e7fee,d1ef780deb8306fe8163a22e2ac0d5ebb7713898
8f69e420ce1ced46c518fcfd3484af1c672e7fee,41c80a52a7bce71b39a2ae02fe84ce992d77551b
8f69e420ce1ced46c518fcfd3484af1c672e7fee,4ff75704b7158ce6c5e0962f398c52eea87fd6f4
8f69e420ce1ced46c518fcfd3484af1c672e7fee,94f240a2392e6a2b52d2096d053a1d19c10773fe
8f69e420ce1ced46c518fcfd3484af1c672e7fee,6cc7bd7f16a411ba2bc3dacc4f519d275fcee2f2
8f69e420ce1ced46c518fcfd3484af1c672e7fee,88b27175ec119433e83fdf9675d14183921f1194
8f69e420ce1ced46c518fcfd3484af1c672e7fee,fe50be4d97c1eca4d6f284082df03febc30fd265
8f69e420ce1ced46c518fcfd3484af1c672e7fee,2444dae9fb7197e794990417aafefe6db99b3f43
8f69e420ce1ced46c518fcfd3484af1c672e7fee,2d49c33db96af4a07ac55221960ee9fcc049935d
8f69e420ce1ced46c518fcfd3484af1c672e7fee,cf9a920bcd214bb3db10bcc021f45d21c24e06ef
8f69e420ce1ced46c518fcfd3484af1c672e7fee,c9ba9758000ed03da32966c24572e4ff5fac1509
8f69e420ce1ced46c518fcfd3484af1c672e7fee,06143c3867a6192f470bd79aba6b0b0c5ea91adc
8f69e420ce1ced46c518fcfd3484af1c672e7fee,20b57ac42febf547e7658c0ec2055bbad59172ab
8f69e420ce1ced46c518fcfd3484af1c672e7fee,670e31451dc1519f2d14724d371329e79b716e52
8f69e420ce1ced46c518fcfd3484af1c672e7fee,f43befad8af72818f8bd23d9ec5c55cd4476f16a
8f69e420ce1ced46c518fcfd3484af1c672e7fee,a0f32e6c36ccc6ddfc78804cf0915768f2a8d454
8f69e420ce1ced46c518fcfd3484af1c672e7fee,0c2025c4c9360d3ac3677e6478254836708a8151
8f69e420ce1ced46c518fcfd3484af1c672e7fee,d025de96965a8d1644999c92a7c416507fdeb59f
8f69e420ce1ced46c518fcfd3484af1c672e7fee,c181e6502cad12ee316ba8406c9e30f891a0418a
8f69e420ce1ced46c518fcfd3484af1c672e7fee,1124f757289d6dfd40be8ecba21af1f4200cbb40
8f69e420ce1ced46c518fcfd3484af1c672e7fee,ba8467616cd218ee2355db93b0facf36c8ab3cd7
8f69e420ce1ced46c518fcfd3484af1c672e7fee,80f77b586274c499222cf14c9841b90c0b43ef3b
8f69e420ce1ced46c518fcfd3484af1c672e7fee,2c0e035288f2ba7ceef760ae0df535beac80cb56
8f69e420ce1ced46c518fcfd3484af1c672e7fee,744a3e8a0313b9924b18a7fd3b2316f27c7dc8c3
8f69e420ce1ced46c518fcfd3484af1c672e7fee,767ea97e110ef0da611c13f6f02f37d1a00701df
8f69e420ce1ced46c518fcfd3484af1c672e7fee,ba494ae6d36474c338a6ed82361fb42ff878ebae
8f69e420ce1ced46c518fcfd3484af1c672e7fee,d61eaaff28cf92c260d713ebfd5247e2b21edafd
8f69e420ce1ced46c518fcfd3484af1c672e7fee,1ffd42861a1dec94c49f94f5f01f4e2d55d95246
8f69e420ce1ced46c518fcfd3484af1c672e7fee,8626e66ee19f98284e53e5a3c6f69da05635c5ed
8f69e420ce1ced46c518fcfd3484af1c672e7fee,f1218a91cdecfcfcb8f64610323cf3eef7d4028f
8f69e420ce1ced46c518fcfd3484af1c672e7fee,dfee1c508f75900148110331278b96ce62ed08b7
8f69e420ce1ced46c518fcfd3484af1c672e7fee,f4cc34a92d4b9138a60aefe4da7e6b9cb23198f4
8f69e420ce1ced46c518fcfd3484af1c672e7fee,215617d0dec3b8479fd52e2f12fd4826c571c82d
8f69e420ce1ced46c518fcfd3484af1c672e7fee,1abb1c4fa0a26599e9f3124d4f1b10e3fb8a489e
8f69e420ce1ced46c518fcfd3484af1c672e7fee,4ff99c842cb2f434f245f3ce110c15ba4551cd05
8f69e420ce1ced46c518fcfd3484af1c672e7fee,53441b7d708bb99ca2ca6ac7d5ac91355cfea200
8f69e420ce1ced46c518fcfd3484af1c672e7fee,dba9ef62a256bf57ef00273bc1c420dac66ad4a8
8f69e420ce1ced46c518fcfd3484af1c672e7fee,90a3c3caf56054794933bc598e3d9774f6b1bb83
8f69e420ce1ced46c518fcfd3484af1c672e7fee,01fba3e747497e8d205febfd0ea2d31e7e1d1a19
8f69e420ce1ced46c518fcfd3484af1c672e7fee,a28afcf2d735448a44cff12fc1310a8e41d71188
8f69e420ce1ced46c518fcfd3484af1c672e7fee,8ea7a6579baba3e61f1f86b9b400fd4857281aaa
8f69e420ce1ced46c518fcfd3484af1c672e7fee,b66103ab70dea96aeceb5cee3ccc1b3d6590e5d3
8f69e420ce1ced46c518fcfd3484af1c672e7fee,bb9fd01597414054183981d6179e5eae707c9548
8f69e420ce1ced46c518fcfd3484af1c672e7fee,e79fb1ad7c1df30504979404d52e06196c8ca01a
8f69e420ce1ced46c518fcfd3484af1c672e7fee,4562e9c492601302e09b6385dc06a9c074ba0189
8f69e420ce1ced46c518fcfd3484af1c672e7fee,d829a6e3994ec3ce22a9264cfd82d2b2f93f9237
8f69e420ce1ced46c518fcfd3484af1c672e7fee,02e8f83237cd6dd46e47a132e39e2d2ec32926f3
8f69e420ce1ced46c518fcfd3484af1c672e7fee,4ecf8cc709d444c039bf6c91321904f64f776129
8f69e420ce1ced46c518fcfd3484af1c672e7fee,a09f8bfebb580878807ccc714c7eaa92e39eb825
8f69e420ce1ced46c518fcfd3484af1c672e7fee,2c0f4bd644b9214c8376ab206b7538c49215b1b1
8f69e420ce1ced46c518fcfd3484af1c672e7fee,aae6e2b5ba23823a8a608bad381112199e0b9643
8f69e420ce1ced46c518fcfd3484af1c672e7fee,d57b5eb7f79b25a640de84fd05cee543e9a2125c
8f69e420ce1ced46c518fcfd3484af1c672e7fee,a98ac006fe122d6719fb4a1ef527244aeb77004f
8f69e420ce1ced46c518fcfd3484af1c672e7fee,f078faa15a0a3ba265d7d2fd19e4455e495ba23e
8f69e420ce1ced46c518fcfd3484af1c672e7fee,3863d3a0cbc1e2dca0257ddd28beea481c26ee8b
8f69e420ce1ced46c518fcfd3484af1c672e7fee,670a1947cc7fbe594e790293b4c4e35b7b2028ea
8f69e420ce1ced46c518fcfd3484af1c672e7fee,804e5b15c92710c796074b8bbb1729306e500d70
f39666247f4e0f63d80d3819dc123d103da5e131,9354a05bda03a11e62e5b72e414c50108a806252
f39666247f4e0f63d80d3819dc123d103da5e131,f5b538e3d5648b27eca252ac2a3d07ed3f93140f
48cbb02e8371a7ed1f48137b2ddfa32469eacd12,b8d9b10cf54629364523ec065e6307ab87f7d4f0
48cbb02e8371a7ed1f48137b2ddfa32469eacd12,e222f83d389c793eee42a7b95e10b3439321d6ab
48cbb02e8371a7ed1f48137b2ddfa32469eacd12,666cc4ac4e8a12ab7428486995b043c3878a05fb
48cbb02e8371a7ed1f48137b2ddfa32469eacd12,0ab1ffdbe3182f88702825d1d9aba75afcb3f33e
48cbb02e8371a7ed1f48137b2ddfa32469eacd12,fefd794a28af62a96cce3e563bba24406aef459a
48cbb02e8371a7ed1f48137b2ddfa32469eacd12,f7c6c2a6b6c68e051f9cc59a847b2ce1d37e2830
48cbb02e8371a7ed1f48137b2ddfa32469eacd12,32b29e703ca5fe0e57eeb293931a5adbf0bbef93
48cbb02e8371a7ed1f48137b2ddfa32469eacd12,43a06ed8f9d695aba671e99f13f5145106f19f84
48cbb02e8371a7ed1f48137b2ddfa32469eacd12,a8523ee62a0cd6e34c6b1823f2b89fdd14a0e03d
48cbb02e8371a7ed1f48137b2ddfa32469eacd12,01e3919d82a921a8de830aa90a6f2fa443f80b33
48cbb02e8371a7ed1f48137b2ddfa32469eacd12,61de93d15f8fff1b368945f83c5e9cefaaad9f9e
48cbb02e8371a7ed1f48137b2ddfa32469eacd12,0f719167df49f6504bbd08f4041709051fecb25a
48cbb02e8371a7ed1f48137b2ddfa32469eacd12,7169d72f78013a57a96390ec95182587423139ef
48cbb02e8371a7ed1f48137b2ddfa32469eacd12,77e7975355136abce557c80b719828cff8c7b28b
48cbb02e8371a7ed1f48137b2ddfa32469eacd12,c367d90071f39dc8a06561e0e39460864ee27f65
48cbb02e8371a7ed1f48137b2ddfa32469eacd12,005cc4a78772fe57aaf09be40449109b48fd78d8
48cbb02e8371a7ed1f48137b2ddfa32469eacd12,cb7f0d71fdd10cc1c6b2cc6b9a928780c9a1776d
48cbb02e8371a7ed1f48137b2ddfa32469eacd12,c636437d53514d8f59ed9e7cab165d33b2b86aa2
48cbb02e8371a7ed1f48137b2ddfa32469eacd12,0de4aaf4e5bd01e5fdd484ff6a7c705e266f2bc8
48cbb02e8371a7ed1f48137b2ddfa32469eacd12,d51b4c05fc8ee318ccae01f610ea6cab9c028576
48cbb02e8371a7ed1f48137b2ddfa32469eacd12,37dae72ff2bf3823dd15695972bbc694297a7dbb
48cbb02e8371a7ed1f48137b2ddfa32469eacd12,c1ab095c2a48c77ff4b574342308909890bacb82
48cbb02e8371a7ed1f48137b2ddfa32469eacd12,6c179b799733a1544ad14940b6d442fcccb17926
48cbb02e8371a7ed1f48137b2ddfa32469eacd12,0f3ab264657353c52ca83c02b0a4a16ad360a7c5
48cbb02e8371a7ed1f48137b2ddfa32469eacd12,eea9fbb76d6ac1b14cf7b0d600b02d024b23ecd2
48cbb02e8371a7ed1f48137b2ddfa32469eacd12,8ea7fd43a886006d4135976662d03bd6c8368326
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,4923fd938f88c7eb9130b163a71c088f55e768f5
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,0769d52e914e87a560494d45b83e33444294412d
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,8882c5eb509d6a0be73217807d9de8338c4b8c65
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,23e77a3736ff86399c8223d71b142e0ea323f563
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,2156afa0c9fb25aa810b28a11079b0a0e84606ad
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,9882183e383fff278721f3a61b9125dbfd51612b
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,d8df706cf5087ccff5d9c40289a4d0caff4e6f9f
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,4401b091e4fe87b5d4c47da69e6ad719ef2530bc
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,10110beef0e50784dd665cfa7224a482f6578749
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,33db0794a6b729658f087989d20b29e3be5fd850
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,5a839078d9bdfb2be3f19082f8fd6cfb37b52153
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,9fedc4ed1ec12e5f15f3806546ea85c74d56430c
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,23399ca449eb870b2e2109fbba79af6263506d12
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,d64f0e41c7050eeed1778b6173e937b7d66d418d
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,7b75bc8a56b353c584d06d67fc24580033fe6db7
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,90e1ac3c53202aaaba58a4f3442d10fd9a0e6e1f
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,5c0907fb58233c895473b307418442867eb1c299
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,990bbc554367929112c51f8d3c2b9855b5e5a4d0
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,bb5b023448b6a16ed404938904db4dc4e0614675
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,181b448cfe2e92a821f176432953111d784441a4
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,2feea78dcff00a593c3dee958805987d20c8d63e
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,b345868cb0535c116e7ef5cb896a03acc15e8040
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,862f1a7fa959904bf21575a7fe98f8cb0fdb52a1
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,f45936d84631ab0c2d472abcda58b6358131fc81
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,4e12cc66ea3965440f9e9068ce0095f9333c0cc6
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,c678b9a1db6240834e7e0aeb4dd0039cf33807f6
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,0170431a24749bcd647ecc2b9507958b83a8c910
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,9c6fc9a5d28f71c3455a2855b25dcb92237acaf6
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,2700de3995c9271e7d2a6b76a8732530e75116df
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,bed5beac051e42599c66a2675619101e6ad1746c
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,584f2a93fb185e1753242fb6569ab96935da81e6
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,5fa796cd5ea192da6c27fef41e0b20dde097b05a
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,0ac39f60daacfbc7bce7f9d5f80ff8c99930ae64
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,a37e3dd7bd08ca2ec3fb05bb106627ea89ae2e18
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,cee928cd946de2a785f4d87123b01f4ff510823b
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,d7192d01c3400a7a93e2b7de18a238e539f7d72b
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,9de94674123605ea9f3d9fec048b9a7c93c18bd8
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,578fb026a573810220840b1ff678826eb1760282
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,601200c380852a6ed7ffa038a412a8f5a762a580
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,8655744dd223f74c59a48c32dc5d21cee7c76c9f
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,9eb62a9ffe650f2d7aea17f89365f3f19e6128c6
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,e46be744c7ee1de03df650056106e4227e9b74a0
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,1a530fd115749651f1accacf68cd5e1eda2ed71a
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,ae19716f8b3c4c014171968db8b020d4959ee4f7
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,de316b9a7bf8f248610c17395ab1b580f3f25eb6
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,a7c3647d3396fa63756a721218aeb3331ea55489
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,62720f4d8dabfd825103a9f40cc969b489f3ecae
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,83a7e813c6e14aa1435f093c8c92fefa13b9b47a
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,b8eed24a6e1b80d2548f42e3a226bde42754b4da
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,5ad975a14426201331d148bdea82117fdb448cf4
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,4e09923d12a99268fbf235df958a1a6c989cb180
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,dd5803fe12a26c6ce6f346a19f7142842d7b4818
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,ff1c58c4895ce35c43bfd4acdb1691ad57b4df64
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,c9b34037f9a8bcc6b602b12fb33d3a1b2ed4df48
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,2d0c6f055426c1999b9e44361f6a43b800f3db8b
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,3cecaa68885fb29f17f04fcab8f014a509bf03bf
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,603254ffe05d58c3bf4e6f6652b0a6ef89ed1846
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,96dd2590f779beb96e42d92d60417b2e61fe3870
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,d38e34a1b91fef172cd5505fae68c38001a648ec
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,335e708a7ff3417e5b4a7080deedd2f620f35bb5
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,048b1ccead42193c3ce8503a245dee576265a508
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,d59658816eee8c0e1c39408212411ae9b8acf68c
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,b56bae8e265c6d8f05886c8acae31ecd884e65bf
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,f7380f5e94cc6b4c30f8a73eb57e323e4513d6fe
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,589c1d4e2d2da1ec1d6531a01463c9da70666d3f
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,4a3a415bce3246bb5b9baf7dc57d1991d5880e99
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,457b2e0b3970efcfc75c6e1f9dd7f5e68e479665
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,0ff4878d2ccbb7a01b18a976b628c8f2bfe5b076
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,1a3555826ef68df33933414fb8a0724ad715e97d
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,4f26e317700b77a535525698f92606c11059d04e
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,9b850e1a8c2de71962a1e68986c8ec70dbbd087b
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,12984d798053a07d1edac66c5ad46e6d31d06afc
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,0a41eaf0269f12866cdb499aa4a3cb2862734fb2
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,e16218b8247cc4f13f3221677b3880621e08dcca
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,447bf5edc72aa9b8c96f841ff11e8f47e89d2ec4
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,9942156817c97a99d4b7baf595fff2f7b1639588
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,b73afbcc3088f4694c684d873172b7d9b3cf1f01
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,9670ec5817f1f21a60a1d09a4213e2d0eb30922c
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,0630bb3bf420581f94ad5b458ba40017d1b210f9
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,d087de71186bf128e1ce23b6ffd4771d89c2200a
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,235b85f43f27294b4dc6fae6f880d0a107cf2ddd
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,4d4b05d898dadc95fafe7365090946f1a5388663
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,569ec240f7659a40e40ae5f930acaba3f29c78d3
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,359fd7d5cb9a4ac9911d08b4845f3af374aad372
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,ff09115a822d735d742caba2111cf2a6bad1f77c
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,bdca45519783abd80ab6e0bca062695384cd1eca
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,5774badd376dd6aa326800c9204e5dacb2ac621b
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,07117535adf132c8b05fe8a6da097ebbade6b887
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,3cb9d6081b82a6d0906298198be2708488131596
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,794caa4bc7e1915e996fcf65ad8210f0f8a1064c
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,5da127939332422b27120da61399bcb501b8b8e1
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,d9c81013de6aa95139be3640c8f05db4054a61a9
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,df2e4e0d1a10bd5d63185d920f0ba7a6f819e38b
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,548ff0671848ba7b5236e00150994832bed805bf
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,2adf8c1b4f288f7744364d1d70013b1bed26ce41
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,18333c433b0591b79be732d28fc27cad843b6675
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,fd8392c646ff0be9e6468c7a5fd068b9913cb16a
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,3d752a1cbcaa9470fcca5ad887020295ce30d92a
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,a78f253243a57dba2fe9d6891e8f478428b62158
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,3ec4ef5318553e7091f044bcd40ec943726a9717
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,92190ba12e8aa7582eeb6656796ddefd8ec4de30
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,3c292674c135b83e7bed0ad79738054ca4652ba6
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,2a3b0fb782beb560136071a57a68aed48840baac
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,f754fd011cc3c5ea71a0c4a8a63da634618351e0
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,5aeb9c52ba23fb91ac319d0ae95fd1a10bb43986
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,e8d1b87154ecbbde5a38e9fd1c1dded5a9be76e2
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,4abcb5075107baa6258718a2eb0eef4ff0b512ad
104883849f5e9c8bd8ce5ee5931461ed67ed7fa7,0abb34507ee52a9e6aab82a88d5711a292098b95
